15090.4	0.024141	11.3663	0.0230933	0.209782	0.234476	2.32731	0.043649	0	0	0	0	0	0.00432501	0.00138	0.0012844	0	0	0	2.54407e-05	4.60437e-06	6.42775e-06	0	0	0	8.48337e-08	1.00256e-08	1.86601e-08	0	0	0	
15287.1	0.0244231	11.3631	0.0230942	0.209731	0.237142	2.3268	0.0441356	0	0	0	0	0	0.0043744	0.00141074	0.00131273	0	0	0	2.6009e-05	4.76074e-06	6.6446e-06	0	0	0	8.77206e-08	1.0489e-08	1.95182e-08	0	0	0	
15484.3	0.0247051	11.3599	0.0230951	0.20968	0.239805	2.32628	0.0446215	0	0	0	0	0	0.00442374	0.00144177	0.00134131	0	0	0	2.65825e-05	4.92036e-06	6.86587e-06	0	0	0	9.06675e-08	1.09676e-08	2.04044e-08	0	0	0	
15686.2	0.0249931	11.3566	0.0230961	0.209628	0.242524	2.32576	0.0451172	0	0	0	0	0	0.00447412	0.00147377	0.00137077	0	0	0	2.7174e-05	5.08686e-06	7.09662e-06	0	0	0	9.37417e-08	1.14728e-08	2.13395e-08	0	0	0	
15886.1	0.0252775	11.3534	0.023097	0.209577	0.245207	2.32524	0.0456062	0	0	0	0	0	0.00452383	0.00150567	0.00140013	0	0	0	2.77638e-05	5.25474e-06	7.32921e-06	0	0	0	9.68416e-08	1.19882e-08	2.22933e-08	0	0	0	
16076.8	0.0255479	11.3503	0.0230979	0.209528	0.247757	2.32475	0.0460708	0	0	0	0	0	0.00457109	0.00153628	0.0014283	0	0	0	2.83298e-05	5.41759e-06	7.55477e-06	0	0	0	9.9849e-08	1.24938e-08	2.32287e-08	0	0	0	
16278.2	0.0258328	11.3471	0.0230988	0.209477	0.250441	2.32423	0.0465596	0	0	0	0	0	0.00462083	0.00156882	0.00145822	0	0	0	2.89314e-05	5.59254e-06	7.79701e-06	0	0	0	1.0308e-07	1.30431e-08	2.42446e-08	0	0	0	
16476.8	0.0261129	11.3439	0.0230997	0.209426	0.25308	2.32372	0.0470398	0	0	0	0	0	0.00466974	0.00160112	0.00148792	0	0	0	2.95286e-05	5.76807e-06	8.03998e-06	0	0	0	1.06322e-07	1.36005e-08	2.52752e-08	0	0	0	
16669.1	0.0263833	11.3409	0.0231006	0.209378	0.255626	2.32323	0.0475029	0	0	0	0	0	0.00471692	0.00163257	0.00151683	0	0	0	3.01102e-05	5.94077e-06	8.27897e-06	0	0	0	1.09512e-07	1.41548e-08	2.62999e-08	0	0	0	
16871	0.0266666	11.3376	0.0231015	0.209327	0.25829	2.32271	0.0479875	0	0	0	0	0	0.00476632	0.00166579	0.00154736	0	0	0	3.07246e-05	6.12512e-06	8.53401e-06	0	0	0	1.12917e-07	1.4753e-08	2.74053e-08	0	0	0	
